job_name,req_mem,req_cpus,req_gpus,req_duration,actual_duration,submission_time,start_time,end_time,ran_on
job427,4000000,1,0,345600,4057,1609539271,1609556810,1609560867,computeNode1
job433,4000000,1,0,345600,3733,1609539276,1609557176,1609560909,computeNode5
job417,4000000,1,0,345600,4980,1609539264,1609555962,1609560942,computeNode5
job284,256000000,1,0,342000,6412,1609512913,1609554872,1609561284,bigMemNode1
job430,4000000,1,0,345600,4389,1609539274,1609556948,1609561337,gpuNode1
job425,4000000,1,0,345600,4980,1609539269,1609556666,1609561646,bigMemNode1
job440,4000000,1,0,345600,3460,1609539281,1609558513,1609561973,computeNode1
job447,4000000,1,0,345600,2356,1609539285,1609559622,1609561978,bigMemNode1
job445,4000000,1,0,345600,3035,1609539284,1609559193,1609562228,gpuNode1
job434,4000000,1,0,345600,4948,1609539277,1609557333,1609562281,computeNode5
job455,4000000,1,0,345600,2626,1609539291,1609560015,1609562641,computeNode1
job448,4000000,1,0,345600,2996,1609539286,1609559778,1609562774,bigMemNode1
job444,4000000,1,0,345600,4307,1609539283,1609558550,1609562857,bigMemNode1
job474,4000000,1,0,345600,2289,1609544282,1609560582,1609562871,computeNode1
job799,1000000,1,0,84600,10090,1609550846,1609552808,1609562898,computeNode4
job451,4000000,1,0,345600,3153,1609539288,1609559863,1609563016,bigMemNode1
job473,4000000,1,0,345600,2755,1609544281,1609560515,1609563270,computeNode4
job476,4000000,1,0,345600,2687,1609544283,1609560641,1609563328,computeNode5
job477,4000000,1,0,345600,2475,1609544284,1609560909,1609563384,computeNode5
job442,4000000,1,0,345600,4948,1609539282,1609558550,1609563498,bigMemNode1
job443,4000000,1,0,345600,4524,1609539283,1609559042,1609563566,bigMemNode1
job450,4000000,1,0,345600,3784,1609539288,1609559939,1609563723,bigMemNode1
job456,4000000,1,0,345600,3365,1609539292,1609560373,1609563738,bigMemNode1
job446,4000000,1,0,345600,4099,1609539285,1609559736,1609563835,bigMemNode1
job454,4000000,1,0,345600,3634,1609539291,1609560234,1609563868,bigMemNode1
job457,4000000,1,0,345600,3500,1609539293,1609560397,1609563897,computeNode5
job479,4000000,1,0,345600,3036,1609544285,1609560942,1609563978,computeNode5
job449,4000000,1,0,345600,4195,1609539287,1609559791,1609563986,computeNode4
job453,4000000,1,0,345600,4365,1609539290,1609560003,1609564368,computeNode1
job478,4000000,1,0,345600,3060,1609544285,1609561337,1609564397,gpuNode1
job484,4000000,1,0,345600,2157,1609544289,1609562281,1609564438,computeNode5
job475,4000000,1,0,345600,3690,1609544283,1609560867,1609564557,computeNode1
job480,4000000,1,0,345600,3057,1609544286,1609561646,1609564703,bigMemNode1
job452,4000000,1,0,345600,4948,1609539289,1609560003,1609564951,bigMemNode1
job483,4000000,1,0,345600,3023,1609544288,1609561978,1609565001,bigMemNode1
job487,4000000,1,0,345600,2525,1609544291,1609562857,1609565382,bigMemNode1
job481,4000000,1,0,345600,3741,1609544287,1609561973,1609565714,computeNode1
job482,4000000,1,0,345600,3756,1609544288,1609562228,1609565984,gpuNode1
job486,4000000,1,0,345600,3409,1609544290,1609562641,1609566050,computeNode1
job488,4000000,1,0,345600,3152,1609544292,1609562898,1609566050,computeNode4
job500,4000000,1,0,345600,2468,1609544301,1609563868,1609566336,bigMemNode1
job496,4000000,1,0,345600,2844,1609544297,1609563723,1609566567,bigMemNode1
job501,4000000,1,0,345600,2701,1609544303,1609563986,1609566687,computeNode4
job502,4000000,1,0,345600,2741,1609544303,1609563978,1609566719,computeNode5
job494,4000000,1,0,345600,3537,1609544296,1609563566,1609567103,bigMemNode1
job503,4000000,1,0,345600,2741,1609544304,1609564368,1609567109,computeNode1
job495,4000000,1,0,345600,3675,1609544296,1609563498,1609567173,bigMemNode1
job490,4000000,1,0,345600,4290,1609544293,1609563016,1609567306,bigMemNode1
job498,4000000,1,0,345600,3480,1609544299,1609563835,1609567315,bigMemNode1
job492,4000000,1,0,345600,4110,1609544294,1609563270,1609567380,computeNode4
job508,4000000,1,0,345600,2962,1609544307,1609564703,1609567665,bigMemNode1
job506,4000000,1,0,345600,3191,1609544306,1609564557,1609567748,computeNode1
job489,4000000,1,0,345600,4899,1609544292,1609562871,1609567770,computeNode1
job509,4000000,1,0,345600,2846,1609544308,1609565001,1609567847,bigMemNode1
job491,4000000,1,0,345600,4563,1609544294,1609563328,1609567891,computeNode5
job497,4000000,1,0,345600,4298,1609544298,1609563738,1609568036,bigMemNode1
job510,4000000,1,0,345600,2699,1609544309,1609565382,1609568081,bigMemNode1
job485,4000000,1,0,345600,5435,1609544290,1609562774,1609568209,bigMemNode1
job505,4000000,1,0,345600,3820,1609544305,1609564397,1609568217,gpuNode1
job507,4000000,1,0,345600,3365,1609544307,1609564951,1609568316,bigMemNode1
job515,4000000,1,0,345600,2268,1609544312,1609566050,1609568318,computeNode1
job513,4000000,1,0,345600,2485,1609544311,1609566050,1609568535,computeNode4
job711,4000000,1,0,345600,1305,1609549322,1609567306,1609568611,bigMemNode1
job493,4000000,1,0,345600,5246,1609544295,1609563384,1609568630,computeNode5
job273,50000000,1,0,72000,15843,1609507217,1609552927,1609568770,computeNode4
job708,4000000,1,0,345600,2543,1609549319,1609566719,1609569262,computeNode5
job809,100000000,1,0,259200,13108,1609556152,1609556376,1609569484,computeNode5
job716,4000000,1,0,345600,1794,1609549325,1609567748,1609569542,computeNode1
job304,16000000,1,0,86340,16759,1609517078,1609552797,1609569556,computeNode4
job499,4000000,1,0,345600,5755,1609544301,1609563897,1609569652,computeNode5
job517,4000000,1,0,345600,2987,1609544314,1609566687,1609569674,computeNode4
job709,4000000,1,0,345600,2610,1609549320,1609567103,1609569713,bigMemNode1
job723,4000000,1,0,345600,1631,1609549329,1609568209,1609569840,bigMemNode1
job720,4000000,1,0,345600,1873,1609549327,1609568036,1609569909,bigMemNode1
job514,4000000,1,0,345600,3635,1609544312,1609566336,1609569971,bigMemNode1
job715,4000000,1,0,345600,2636,1609549324,1609567380,1609570016,computeNode4
job516,4000000,1,0,345600,3543,1609544313,1609566567,1609570110,bigMemNode1
job718,4000000,1,0,345600,2305,1609549326,1609567847,1609570152,bigMemNode1
job504,4000000,1,0,345600,5852,1609544305,1609564438,1609570290,computeNode5
job727,4000000,1,0,345600,1762,1609549332,1609568611,1609570373,bigMemNode1
job725,4000000,1,0,345600,1988,1609549331,1609568535,1609570523,computeNode4
job511,4000000,1,0,345600,4685,1609544310,1609565984,1609570669,gpuNode1
job713,4000000,1,0,345600,3495,1609549323,1609567315,1609570810,bigMemNode1
job728,4000000,1,0,345600,2193,1609549332,1609568630,1609570823,computeNode5
job717,4000000,1,0,345600,3083,1609549325,1609567770,1609570853,computeNode1
job719,4000000,1,0,345600,2969,1609549327,1609567891,1609570860,computeNode5
job300,16000000,1,0,86340,19691,1609517077,1609551316,1609571007,computeNode1
job726,4000000,1,0,345600,2813,1609549331,1609568318,1609571131,computeNode1
job710,4000000,1,0,345600,4167,1609549321,1609567109,1609571276,computeNode1
job512,4000000,1,0,345600,5589,1609544310,1609565714,1609571303,computeNode1
job712,4000000,1,0,345600,4137,1609549322,1609567173,1609571310,bigMemNode1
job730,4000000,1,0,345600,2141,1609549334,1609569262,1609571403,computeNode5
job724,4000000,1,0,345600,3173,1609549330,1609568316,1609571489,bigMemNode1
job267,50000000,4,0,72000,26843,1609467027,1609544648,1609571491,gpuNode1
job301,16000000,1,0,86340,20304,1609517077,1609551192,1609571496,computeNode1
job734,4000000,1,0,345600,1899,1609549337,1609569674,1609571573,computeNode4
job800,4000000,1,0,28800,3,1609554105,1609571573,1609571576,computeNode4
job299,16000000,1,0,86340,19625,1609517077,1609551984,1609571609,gpuNode1
job732,4000000,1,0,345600,2221,1609549335,1609569556,1609571777,computeNode4
job739,4000000,1,0,345600,1923,1609549340,1609569971,1609571894,bigMemNode1
job722,4000000,1,0,345600,3911,1609549329,1609568217,1609572128,gpuNode1
job298,16000000,1,0,86340,20167,1609517077,1609551984,1609572151,gpuNode1
job742,4000000,1,0,345600,1874,1609549342,1609570290,1609572164,computeNode5
job741,4000000,1,0,345600,2107,1609549342,1609570152,1609572259,bigMemNode1
job805,4000000,1,0,90000,137,1609555028,1609572128,1609572265,gpuNode1
job729,4000000,1,0,345600,3609,1609549333,1609568770,1609572379,computeNode4
job807,50000000,4,0,72000,15602,1609555752,1609556810,1609572412,computeNode1
job297,16000000,1,0,86340,20202,1609517077,1609552386,1609572588,computeNode2
job738,4000000,1,0,345600,2600,1609549340,1609570016,1609572616,computeNode4
job721,4000000,1,0,345600,4596,1609549328,1609568081,1609572677,bigMemNode1
job296,16000000,1,0,86340,23113,1609517076,1609549742,1609572855,computeNode1
job748,4000000,1,0,345600,2011,1609549347,1609570853,1609572864,computeNode1
job714,4000000,1,0,345600,5254,1609549324,1609567665,1609572919,bigMemNode1
job758,4000000,1,0,345600,1470,1609549354,1609571491,1609572961,gpuNode1
job295,16000000,1,0,86340,23071,1609517076,1609550023,1609573094,gpuNode1
job737,4000000,1,0,345600,3240,1609549339,1609569909,1609573149,bigMemNode1
job753,4000000,1,0,345600,1917,1609549350,1609571303,1609573220,computeNode1
job302,16000000,1,0,86340,20429,1609517078,1609552927,1609573356,computeNode4
job750,4000000,1,0,345600,2389,1609549348,1609571007,1609573396,computeNode1
job747,4000000,1,0,345600,2575,1609549346,1609570823,1609573398,computeNode5
job760,4000000,1,0,345600,1916,1609549356,1609571491,1609573407,gpuNode1
job736,4000000,1,0,345600,3733,1609549338,1609569713,1609573446,bigMemNode1
job743,4000000,1,0,345600,3102,1609549343,1609570373,1609573475,bigMemNode1
job754,4000000,1,0,345600,2202,1609549351,1609571310,1609573512,bigMemNode1
job745,4000000,1,0,345600,2845,1609549344,1609570669,1609573514,gpuNode1
job740,4000000,1,0,345600,3521,1609549341,1609570110,1609573631,bigMemNode1
job744,4000000,1,0,345600,3145,1609549344,1609570523,1609573668,computeNode4
job735,4000000,1,0,345600,3853,1609549338,1609569840,1609573693,bigMemNode1
job759,4000000,1,0,345600,2516,1609549355,1609571491,1609574007,gpuNode1
job756,4000000,1,0,345600,2542,1609549352,1609571489,1609574031,bigMemNode1
job733,4000000,1,0,345600,4594,1609549336,1609569652,1609574246,computeNode5
job303,16000000,1,0,86340,21758,1609517078,1609552797,1609574555,computeNode4
job751,4000000,1,0,345600,3440,1609549349,1609571131,1609574571,computeNode1
job746,4000000,1,0,345600,3831,1609549345,1609570810,1609574641,bigMemNode1
job731,4000000,1,0,345600,5125,1609549335,1609569542,1609574667,computeNode1
job752,4000000,1,0,345600,3499,1609549349,1609571276,1609574775,computeNode1
job749,4000000,1,0,345600,3922,1609549347,1609570860,1609574782,computeNode5
job761,4000000,1,0,345600,3290,1609549357,1609571496,1609574786,computeNode1
job755,4000000,1,0,345600,4255,1609549351,1609571403,1609575658,computeNode5
job818,4000000,1,0,345600,3503,1609556290,1609572164,1609575667,computeNode5
job757,4000000,1,0,345600,4577,1609549354,1609571491,1609576068,gpuNode1
job825,4000000,1,0,345600,3665,1609556296,1609572616,1609576281,computeNode4
job821,4000000,1,0,345600,3962,1609556293,1609572379,1609576341,computeNode4
job827,4000000,1,0,345600,3823,1609556297,1609572677,1609576500,bigMemNode1
job829,4000000,1,0,345600,3722,1609556299,1609572864,1609576586,computeNode1
job824,4000000,1,0,345600,4218,1609556295,1609572588,1609576806,computeNode2
job843,4000000,1,0,345600,3195,1609556309,1609573631,1609576826,bigMemNode1
job830,4000000,1,0,345600,4010,1609556300,1609572919,1609576929,bigMemNode1
job833,4000000,1,0,345600,3806,1609556302,1609573149,1609576955,bigMemNode1
job837,4000000,1,0,345600,3888,1609556305,1609573407,1609577295,gpuNode1
job840,4000000,1,0,345600,3873,1609556307,1609573512,1609577385,bigMemNode1
job841,4000000,1,0,345600,3991,1609556308,1609573514,1609577505,gpuNode1
job834,4000000,1,0,345600,4452,1609556303,1609573220,1609577672,computeNode1
job836,4000000,1,0,345600,4285,1609556304,1609573396,1609577681,computeNode1
job823,4000000,1,0,345600,5537,1609556295,1609572412,1609577949,computeNode1
job851,4000000,1,0,345600,3364,1609556316,1609574667,1609578031,computeNode1
job847,4000000,1,0,345600,3988,1609556313,1609574246,1609578234,computeNode5
job849,4000000,1,0,345600,3795,1609556314,1609574571,1609578366,computeNode1
job826,4000000,1,0,345600,5567,1609556297,1609572855,1609578422,computeNode1
job845,4000000,1,0,345600,4500,1609556311,1609574007,1609578507,gpuNode1
job828,4000000,1,0,345600,5916,1609556298,1609572855,1609578771,computeNode1
job822,4000000,1,0,345600,6440,1609556294,1609572412,1609578852,computeNode1
job839,4000000,1,0,345600,5845,1609556306,1609573446,1609579291,bigMemNode1
job844,4000000,1,0,345600,5774,1609556310,1609573693,1609579467,bigMemNode1
job869,4000000,1,0,345600,1863,1609556334,1609577672,1609579535,computeNode1
job858,4000000,1,0,345600,3483,1609556322,1609576068,1609579551,gpuNode1
job832,4000000,1,0,345600,6545,1609556301,1609573094,1609579639,gpuNode1
job819,4000000,1,0,345600,7608,1609556291,1609572259,1609579867,bigMemNode1
job838,4000000,1,0,345600,6401,1609556306,1609573475,1609579876,bigMemNode1
job859,4000000,1,0,345600,3721,1609556323,1609576341,1609580062,computeNode4
job866,4000000,1,0,345600,2966,1609556329,1609577295,1609580261,gpuNode1
job856,4000000,1,0,345600,4607,1609556321,1609575667,1609580274,computeNode5
job882,4000000,1,0,345600,1832,1609556993,1609578771,1609580603,computeNode1
job835,4000000,1,0,345600,7212,1609556304,1609573398,1609580610,computeNode5
job861,4000000,1,0,345600,4157,1609556325,1609576586,1609580743,computeNode1
job855,4000000,1,0,345600,5106,1609556320,1609575658,1609580764,computeNode5
job848,4000000,1,0,345600,6402,1609556313,1609574555,1609580957,computeNode4
job873,4000000,1,0,345600,3010,1609556337,1609578031,1609581041,computeNode1
job884,4000000,1,0,345600,1841,1609556995,1609579291,1609581132,bigMemNode1
job874,4000000,1,0,345600,2906,1609556338,1609578366,1609581272,computeNode1
job865,4000000,1,0,345600,4376,1609556328,1609576955,1609581331,bigMemNode1
job812,100000000,1,0,259200,11863,1609556153,1609569484,1609581347,computeNode5
job854,4000000,1,0,345600,6651,1609556319,1609574786,1609581437,computeNode1
job846,4000000,1,0,345600,7495,1609556312,1609574031,1609581526,bigMemNode1
job887,4000000,1,0,345600,1982,1609556998,1609579639,1609581621,gpuNode1
job864,4000000,1,0,345600,4748,1609556327,1609576929,1609581677,bigMemNode1
job883,4000000,1,0,345600,2849,1609556995,1609578852,1609581701,computeNode1
job860,4000000,1,0,345600,5240,1609556324,1609576500,1609581740,bigMemNode1
job891,4000000,1,0,345600,1743,1609557001,1609580062,1609581805,computeNode4
job862,4000000,1,0,345600,5116,1609556326,1609576806,1609581922,computeNode2
job868,4000000,1,0,345600,4550,1609556332,1609577385,1609581935,bigMemNode1
job885,4000000,1,0,345600,2526,1609556996,1609579467,1609581993,bigMemNode1
job894,4000000,1,0,345600,1495,1609557003,1609580603,1609582098,computeNode1
job857,4000000,1,0,345600,5867,1609556322,1609576281,1609582148,computeNode4
job853,4000000,1,0,345600,7447,1609556318,1609574782,1609582229,computeNode5
job876,4000000,1,0,345600,3749,1609556340,1609578507,1609582256,gpuNode1
job892,4000000,1,0,345600,2074,1609557002,1609580261,1609582335,gpuNode1
job852,4000000,1,0,345600,7791,1609556317,1609574775,1609582566,computeNode1
job895,4000000,1,0,345600,2128,1609557004,1609580610,1609582738,computeNode5
job902,4000000,1,0,345600,1480,1609557010,1609581331,1609582811,bigMemNode1
job889,4000000,1,0,345600,2956,1609556999,1609579867,1609582823,bigMemNode1
job886,4000000,1,0,345600,3303,1609556997,1609579535,1609582838,computeNode1
job831,4000000,1,0,345600,9919,1609556301,1609572961,1609582880,gpuNode1
job870,4000000,1,0,345600,5421,1609556335,1609577681,1609583102,computeNode1
job850,4000000,1,0,345600,8471,1609556315,1609574641,1609583112,bigMemNode1
job871,4000000,1,0,345600,5246,1609556336,1609577949,1609583195,computeNode1
job890,4000000,1,0,345600,3327,1609557000,1609579876,1609583203,bigMemNode1
job899,4000000,1,0,345600,2169,1609557008,1609581041,1609583210,computeNode1
job896,4000000,1,0,345600,2535,1609557006,1609580743,1609583278,computeNode1
job893,4000000,1,0,345600,3072,1609557002,1609580274,1609583346,computeNode5
job901,4000000,1,0,345600,2229,1609557009,1609581132,1609583361,bigMemNode1
job875,4000000,1,0,345600,5092,1609556339,1609578422,1609583514,computeNode1
job910,4000000,1,0,345600,1887,1609557017,1609581922,1609583809,computeNode2
job814,100000000,1,0,259200,11407,1609556153,1609572412,1609583819,computeNode1
job897,4000000,1,0,345600,3145,1609557006,1609580764,1609583909,computeNode5
job905,4000000,1,0,345600,2301,1609557012,1609581621,1609583922,gpuNode1
job898,4000000,1,0,345600,2989,1609557007,1609580957,1609583946,computeNode4
job900,4000000,1,0,345600,2679,1609557009,1609581272,1609583951,computeNode1
job911,4000000,1,0,345600,2065,1609557018,1609581935,1609584000,bigMemNode1
job907,4000000,1,0,345600,2574,1609557014,1609581701,1609584275,computeNode1
job906,4000000,1,0,345600,2607,1609557013,1609581677,1609584284,bigMemNode1
job888,4000000,1,0,345600,4852,1609556998,1609579551,1609584403,gpuNode1
job820,4000000,1,0,345600,12224,1609556292,1609572265,1609584489,gpuNode1
job913,4000000,1,0,345600,2403,1609557020,1609582098,1609584501,computeNode1
job872,4000000,1,0,345600,6287,1609556337,1609578234,1609584521,computeNode5
job908,4000000,1,0,345600,2786,1609557015,1609581740,1609584526,bigMemNode1
job842,4000000,1,0,345600,10901,1609556309,1609573668,1609584569,computeNode4
job919,4000000,1,0,345600,1859,1609557025,1609582738,1609584597,computeNode5
job918,4000000,1,0,345600,2057,1609557024,1609582566,1609584623,computeNode1
job912,4000000,1,0,345600,2713,1609557019,1609581993,1609584706,bigMemNode1
job917,4000000,1,0,345600,2525,1609557023,1609582335,1609584860,gpuNode1
job867,4000000,1,0,345600,7457,1609556332,1609577505,1609584962,gpuNode1
job903,4000000,1,0,345600,3545,1609557011,1609581437,1609584982,computeNode1
job904,4000000,1,0,345600,3458,1609557011,1609581526,1609584984,bigMemNode1
job916,4000000,1,0,345600,2738,1609557022,1609582256,1609584994,gpuNode1
job926,4000000,1,0,345600,1831,1609557030,1609583195,1609585026,computeNode1
job927,4000000,1,0,345600,1888,1609557031,1609583203,1609585091,bigMemNode1
job924,4000000,1,0,345600,2059,1609557029,1609583102,1609585161,computeNode1
job909,4000000,1,0,345600,3397,1609557016,1609581805,1609585202,computeNode4
job915,4000000,1,0,345600,3219,1609557021,1609582148,1609585367,computeNode4
job931,4000000,1,0,345600,2087,1609557034,1609583361,1609585448,bigMemNode1
job914,4000000,1,0,345600,3282,1609557021,1609582229,1609585511,computeNode5
job920,4000000,1,0,345600,2725,1609557025,1609582811,1609585536,bigMemNode1
job930,4000000,1,0,345600,2240,1609557033,1609583346,1609585586,computeNode5
job925,4000000,1,0,345600,2494,1609557029,1609583112,1609585606,bigMemNode1
job933,4000000,1,0,345600,1813,1609557036,1609583809,1609585622,computeNode2
job929,4000000,1,0,345600,2495,1609557032,1609583278,1609585773,computeNode1
job934,4000000,1,0,345600,1896,1609557037,1609583909,1609585805,computeNode5
job921,4000000,1,0,345600,3067,1609557026,1609582823,1609585890,bigMemNode1
job923,4000000,1,0,345600,3269,1609557028,1609582880,1609586149,gpuNode1
job922,4000000,1,0,345600,3327,1609557027,1609582838,1609586165,computeNode1
job935,4000000,1,0,345600,2287,1609557038,1609583922,1609586209,gpuNode1
job928,4000000,1,0,345600,3157,1609557032,1609583210,1609586367,computeNode1
job946,4000000,1,0,345600,1823,1609557048,1609584569,1609586392,computeNode4
job937,4000000,1,0,345600,2629,1609557040,1609583951,1609586580,computeNode1
job944,4000000,1,0,345600,2321,1609557046,1609584521,1609586842,computeNode5
job932,4000000,1,0,345600,3397,1609557035,1609583514,1609586911,computeNode1
job939,4000000,1,0,345600,2656,1609557042,1609584284,1609586940,bigMemNode1
job863,4000000,1,0,345600,10313,1609556327,1609576826,1609587139,bigMemNode1
job938,4000000,1,0,345600,3427,1609557041,1609584000,1609587427,bigMemNode1
job945,4000000,1,0,345600,2959,1609557047,1609584526,1609587485,bigMemNode1
job941,4000000,1,0,345600,3353,1609557043,1609584403,1609587756,gpuNode1
job948,4000000,1,0,345600,3173,1609557050,1609584623,1609587796,computeNode1
job958,4000000,1,0,345600,2814,1609560383,1609585091,1609587905,bigMemNode1
job947,4000000,1,0,345600,3391,1609557049,1609584597,1609587988,computeNode5
job955,4000000,1,0,345600,3109,1609560381,1609584984,1609588093,bigMemNode1
job943,4000000,1,0,345600,3708,1609557045,1609584501,1609588209,computeNode1
job936,4000000,1,0,345600,4313,1609557039,1609583946,1609588259,computeNode4
job964,4000000,1,0,345600,2842,1609560388,1609585586,1609588428,computeNode5
job949,4000000,1,0,345600,3730,1609557205,1609584706,1609588436,bigMemNode1
job962,4000000,1,0,345600,3034,1609560386,1609585448,1609588482,bigMemNode1
job954,4000000,1,0,345600,3711,1609560380,1609584982,1609588693,computeNode1
job967,4000000,1,0,345600,3232,1609560390,1609585622,1609588854,computeNode2
job965,4000000,1,0,345600,3329,1609560388,1609585536,1609588865,bigMemNode1
job956,4000000,1,0,345600,3913,1609560381,1609584994,1609588907,gpuNode1
job963,4000000,1,0,345600,3497,1609560387,1609585511,1609589008,computeNode5
job940,4000000,1,0,345600,4957,1609557042,1609584275,1609589232,computeNode1
job969,4000000,1,0,345600,3538,1609560391,1609585773,1609589311,computeNode1
job942,4000000,1,0,345600,4875,1609557044,1609584489,1609589364,gpuNode1
job953,4000000,1,0,345600,4516,1609560379,1609584962,1609589478,gpuNode1
job961,4000000,1,0,345600,4205,1609560385,1609585367,1609589572,computeNode4
job331,10000000,1,2,360,360,1609529674,1609589364,1609589724,gpuNode1
job330,10000000,1,2,360,360,1609529674,1609589478,1609589838,gpuNode1
job972,4000000,1,0,345600,3893,1609560394,1609586165,1609590058,computeNode1
job959,4000000,1,0,345600,4905,1609560384,1609585161,1609590066,computeNode1
job329,10000000,1,2,360,360,1609529674,1609589724,1609590084,gpuNode1
job328,10000000,1,2,360,390,1609529674,1609589838,1609590198,gpuNode1
job327,10000000,1,2,360,383,1609529674,1609590084,1609590444,gpuNode1
job334,10000000,1,2,360,380,1609529679,1609590198,1609590558,gpuNode1
job971,4000000,1,0,345600,4428,1609560393,1609586149,1609590577,gpuNode1
job984,4000000,1,0,345600,2861,1609560404,1609587796,1609590657,computeNode1
job982,4000000,1,0,345600,3212,1609560403,1609587485,1609590697,bigMemNode1
job976,4000000,1,0,345600,4155,1609560398,1609586580,1609590735,computeNode1
job952,4000000,1,0,345600,5879,1609560378,1609584860,1609590739,gpuNode1
job978,4000000,1,0,345600,3850,1609560399,1609586911,1609590761,computeNode1
job333,10000000,1,2,360,380,1609529679,1609590444,1609590804,gpuNode1
job332,10000000,1,2,360,360,1609529679,1609590558,1609590918,gpuNode1
job966,4000000,1,0,345600,5453,1609560389,1609585606,1609591059,bigMemNode1
job980,4000000,1,0,345600,3931,1609560401,1609587139,1609591070,bigMemNode1
job970,4000000,1,0,345600,5184,1609560392,1609585890,1609591074,bigMemNode1
job975,4000000,1,0,345600,4879,1609560397,1609586392,1609591271,computeNode4
job336,10000000,1,2,360,380,1609529680,1609590918,1609591278,gpuNode1
job960,4000000,1,0,345600,6156,1609560384,1609585202,1609591358,computeNode4
job957,4000000,1,0,345600,6567,1609560382,1609585026,1609591593,computeNode1
job335,10000000,1,2,360,380,1609529680,1609591278,1609591638,gpuNode1
job338,10000000,1,2,360,379,1609529685,1609591638,1609591998,gpuNode1
job993,4000000,1,0,345600,3385,1609560412,1609588693,1609592078,computeNode1
job987,4000000,1,0,345600,4013,1609560407,1609588093,1609592106,bigMemNode1
job989,4000000,1,0,345600,4006,1609560408,1609588259,1609592265,computeNode4
job337,10000000,1,2,360,380,1609529685,1609591998,1609592358,gpuNode1
job996,4000000,1,0,345600,3464,1609560414,1609588907,1609592371,gpuNode1
job340,10000000,1,2,360,116,1609529686,1609592358,1609592474,gpuNode1
job986,4000000,1,0,345600,4499,1609560406,1609587988,1609592487,computeNode5
job339,10000000,1,2,360,114,1609529686,1609592474,1609592588,gpuNode1
job341,10000000,1,2,360,117,1609529687,1609592588,1609592705,gpuNode1
job342,10000000,1,2,360,118,1609529697,1609592705,1609592823,gpuNode1
job974,4000000,1,0,345600,6485,1609560396,1609586367,1609592852,computeNode1
job344,10000000,1,2,360,59,1609529698,1609592823,1609592882,gpuNode1
job343,10000000,1,2,360,119,1609529698,1609592882,1609593001,gpuNode1
job992,4000000,1,0,345600,4576,1609560411,1609588482,1609593058,bigMemNode1
job988,4000000,1,0,345600,4967,1609560408,1609588209,1609593176,computeNode1
job985,4000000,1,0,345600,5358,1609560405,1609587905,1609593263,bigMemNode1
job983,4000000,1,0,345600,5566,1609560404,1609587756,1609593322,gpuNode1
job991,4000000,1,0,345600,4949,1609560410,1609588436,1609593385,bigMemNode1
job979,4000000,1,0,345600,6472,1609560400,1609586940,1609593412,bigMemNode1
job994,4000000,1,0,345600,4616,1609560412,1609588854,1609593470,computeNode2
job968,4000000,1,0,345600,7765,1609560391,1609585805,1609593570,computeNode5
job995,4000000,1,0,345600,4743,1609560413,1609588865,1609593608,bigMemNode1
job990,4000000,1,0,345600,5197,1609560409,1609588428,1609593625,computeNode5
job999,4000000,1,0,345600,4714,1609560416,1609589311,1609594025,computeNode1
job815,100000000,1,0,259200,20734,1609556153,1609573356,1609594090,computeNode4
job977,4000000,1,0,345600,8880,1609560398,1609586842,1609595722,computeNode5
job997,4000000,1,0,345600,6893,1609560415,1609589008,1609595901,computeNode5
job998,4000000,1,0,345600,7053,1609560416,1609589232,1609596285,computeNode1
job817,100000000,1,0,259200,15971,1609556153,1609581347,1609597318,computeNode5
job981,4000000,1,0,345600,9951,1609560402,1609587427,1609597378,bigMemNode1
job802,4000000,1,0,28800,26540,1609554244,1609571609,1609598149,gpuNode1
job801,4000000,1,0,28800,26618,1609554195,1609571576,1609598194,computeNode4
job33,16000000,16,1,1200600,1200614,1608397903,1608397903,1609598503,gpuNode1
job282,50000000,1,0,72000,54440,1609507217,1609544648,1609599088,gpuNode1
job390,5000000,20,0,43200,833,1609536759,1609598503,1609599336,gpuNode1
job175,20000000,20,0,518400,4,1609432661,1609599336,1609599340,gpuNode1
job177,20000000,20,0,518400,3,1609436069,1609599340,1609599343,gpuNode1
job178,20000000,20,0,518400,3,1609436439,1609599343,1609599346,gpuNode1
job307,20000000,20,0,518400,3,1609519474,1609599346,1609599349,gpuNode1
job281,50000000,1,0,72000,54440,1609507217,1609544980,1609599420,gpuNode1
job803,4000000,1,0,28800,28818,1609554307,1609571777,1609600577,computeNode4
job804,4000000,1,0,28800,28805,1609554381,1609571894,1609600694,bigMemNode1
job973,4000000,1,0,345600,14546,1609560395,1609586209,1609600755,gpuNode1
job813,100000000,1,0,259200,20610,1609556153,1609583819,1609604429,computeNode1
job280,50000000,1,0,72000,54440,1609507217,1609551192,1609605632,computeNode1
job278,50000000,1,0,72000,54440,1609507217,1609551339,1609605779,computeNode2
job279,50000000,1,0,72000,54440,1609507217,1609551339,1609605779,computeNode2
job277,50000000,1,0,72000,54440,1609507217,1609552280,1609606720,computeNode2
job276,50000000,1,0,72000,54440,1609507217,1609552566,1609607006,computeNode3
job274,50000000,1,0,72000,54440,1609507217,1609552666,1609607106,computeNode3
job275,50000000,1,0,72000,54440,1609507217,1609552666,1609607106,computeNode3
job346,10000000,1,2,21600,14173,1609530729,1609593001,1609607174,gpuNode1
job810,100000000,1,0,259200,17431,1609556153,1609592106,1609609537,bigMemNode1
job811,100000000,1,0,259200,19212,1609556153,1609590804,1609610016,gpuNode1
